,id,location,x,y
1191,1191,West Village,-74.00559235,40.74073029
1192,1192,Upper West Side,-73.98538208,40.77864075
1193,1193,Midtown,-73.97709656,40.74314117
1194,1194,Midtown,-73.97754669,40.74216079999999
1195,1195,,-73.99959564,40.73352814
1196,1196,West Village,-74.00614929,40.74032211
1197,1197,West Village,-74.00539398,40.74075317
1198,1198,East Village,-73.99075317,40.73397827
1199,1199,John F. Kennedy International Airport,-73.79045105,40.64410019
1200,1200,Upper West Side,-73.97032166,40.78897858
1201,1201,Midtown,-73.98195648,40.75833893
1202,1202,West Village,-74.00495911,40.7285614
1203,1203,Midtown,-73.99318695,40.75246811
1204,1204,Midtown,-73.99308777,40.752491
1205,1205,Upper West Side,-73.97322845,40.78264236
1206,1206,East Village,-73.98738098,40.7289238
1207,1207,Midtown,-73.9852066,40.74820328
1208,1208,Lower East Side,-73.98806,40.71877289
1209,1209,Chelsea,-73.98911285,40.75111389
1210,1210,,-73.98462677,40.76845932
1211,1211,Midtown,-73.9852066,40.748054499999995
1212,1212,Midtown,-73.97705078,40.74312592
1213,1213,Chelsea,-73.9941864,40.752933500000005
1214,1214,Upper West Side,-73.9600296,40.77351761
1215,1215,East Village,-73.98764801,40.73249817
1216,1216,SoHo,-74.00233459,40.72648239
1217,1217,Midtown,-73.99346161,40.75231171
1218,1218,Astoria,-73.92388153,40.76113892
1219,1219,East Village,-73.98853302,40.72135162
1220,1220,West Village,-74.00237274,40.733181
1221,1221,Upper West Side,-73.98228455,40.767520899999994
1222,1222,Astoria,-73.91790771,40.77033997
1223,1223,Lower East Side,-73.98799133,40.71886063
1224,1224,Midtown,-73.98036957,40.74245834
1225,1225,Upper West Side,-73.97587585,40.78891373
1226,1226,Midtown,-73.98081207,40.76483536
1227,1227,Midtown,-73.98069,40.74217224
1228,1228,Central Park,-73.95085144,40.78594589
1229,1229,Harlem,-73.9438324,40.81537247
1230,1230,Flatiron District,-73.98784637,40.74116135
1231,1231,Battery Park City,-74.01455688,40.70998001
1232,1232,East Village,-73.9853363,40.73246765
1233,1233,Midtown,-73.97703552,40.74300385
1234,1234,West Village,-74.00528717,40.72872162
1235,1235,Little Italy,-73.99684143,40.71915817
1236,1236,West Village,-74.00612640000001,40.73470688
1237,1237,Harlem,-73.94831848,40.82949066
1238,1238,Chelsea,-73.9910965,40.74459076
1239,1239,Upper East Side,-73.94792938,40.77880096
1240,1240,Lower East Side,-73.98968506,40.71404648
1241,1241,Greenwich Village,-73.99965668,40.72837067
1242,1242,Theater District,-73.98622131,40.75559235
1243,1243,Chelsea,-74.0038147,40.75199127
1244,1244,Jackson Heights,-73.88466644,40.74757004
1245,1245,SoHo,-73.99652863,40.72543716
1246,1246,Kips Bay,-73.97626495,40.73958969
1247,1247,Midtown,-73.97799683,40.74605179
1248,1248,Gramercy,-73.9842453,40.73526382
1249,1249,West Village,-74.00496674,40.72864151
1250,1250,West Village,-74.00349426,40.73254776
1251,1251,Hell's Kitchen,-73.98608398,40.75729752
1252,1252,Murray Hill,-73.97359467,40.7517662
1253,1253,NoHo,-73.99170685,40.72605515
1254,1254,East Village,-73.97875977,40.72419357
1255,1255,Chelsea,-73.99393463,40.75107193
1256,1256,Roosevelt Island,-73.96096039,40.7654686
1257,1257,Midtown,-73.96227264,40.76309967
1258,1258,West Village,-74.0036087,40.7322464
1259,1259,West Village,-74.00279236,40.73376846
1260,1260,West Village,-74.00548553,40.73934555
1261,1261,West Village,-73.99729156,40.74200058
1262,1262,Upper West Side,-73.9757843,40.78203583
1263,1263,Midtown,-73.98066711,40.76055145
1264,1264,East Village,-73.98210144,40.73188019
1265,1265,SoHo,-73.99797058,40.72266388
1266,1266,NoHo,-73.99275970000001,40.72531891
1267,1267,Chelsea,-73.99878693,40.75520325
1268,1268,John F. Kennedy International Airport,-73.78193665,40.64473724
1269,1269,Chelsea,-73.99510956,40.75467682
1270,1270,West Village,-74.00290679999999,40.73339844
1271,1271,Midtown,-73.96870422,40.754932399999994
1272,1272,Midtown,-73.97705841,40.7430687
1273,1273,Midtown,-73.97941589,40.7440567
1274,1274,,-74.00119019,40.73637009
1275,1275,East Village,-73.97762299,40.73410034
1276,1276,Clinton Hill,-73.96614838,40.69335556
1277,1277,Financial District,-74.00691986,40.70537186
1278,1278,Elmhurst,-73.8708725,40.73310089
1279,1279,,-74.00027466,40.73488235
1280,1280,Williamsburg,-73.95767212,40.71456146
1281,1281,Nolita,-73.99260712,40.72439957
1282,1282,Central Park,-73.95416259999999,40.77863312
1283,1283,East Village,-73.98490906,40.732479100000006
1284,1284,West Village,-73.99729156,40.74174881
1285,1285,John F. Kennedy International Airport,-73.78188324,40.64474106
1286,1286,John F. Kennedy International Airport,-73.79016113,40.64324570000001
1287,1287,West Village,-74.00248718,40.73967743
1288,1288,John F. Kennedy International Airport,-73.78981018,40.64351654
1289,1289,Sunnyside,-73.92411804,40.74397278
1290,1290,Midtown,-73.9704895,40.75803757
1291,1291,West Village,-74.00278473,40.73370361
1292,1292,John F. Kennedy International Airport,-73.78926849,40.64694214
1293,1293,,-74.00119019,40.73654938
1294,1294,Central Park,-73.95394135,40.77507782
1295,1295,Midtown,-73.97174072,40.75434875
1296,1296,Tribeca,-74.00762177,40.7153511
1297,1297,Harlem,-73.95437622,40.80051041
1298,1298,,-73.98601532,40.7676239
1299,1299,Midtown,-73.96836090000001,40.76315689
1300,1300,West Village,-74.00328064,40.73170853
1301,1301,Chelsea,-74.00538635,40.742706299999995
1302,1302,Financial District,-74.00449371,40.70820618
1303,1303,Hell's Kitchen,-73.9858017,40.7579689
1304,1304,Central Park,-73.95333099,40.77568817
1305,1305,Murray Hill,-73.97930908,40.74720001
1306,1306,Midtown,-73.97970581,40.75511551
1307,1307,Boerum Hill,-73.98145294,40.6902504
1308,1308,Midtown,-73.97756958,40.74631119
1309,1309,Fort Greene,-73.97589874,40.69348907
1310,1310,Hell's Kitchen,-73.98607635,40.75598907
1311,1311,Midtown,-73.99262238,40.75360489
1312,1312,,-73.98361206,40.76815414
1313,1313,West Village,-74.00656128,40.73162079
1314,1314,John F. Kennedy International Airport,-73.78234863,40.64470291
1315,1315,Gramercy,-73.98316193,40.73863602
1316,1316,Upper West Side,-73.97905731,40.77720261
1317,1317,Theater District,-73.98625183,40.75580978
1318,1318,Midtown,-73.98822784,40.74862671
1319,1319,Sunset Park,-74.00406647,40.65454483
1320,1320,West Village,-74.00849915,40.73418427
1321,1321,,-73.9852066,40.76848984
1322,1322,Hell's Kitchen,-73.99160004,40.76488876
1323,1323,Harlem,-73.94582367,40.82759857
1324,1324,Central Park,-73.95575714,40.77891159
1325,1325,East Village,-73.98753357,40.72465134
1326,1326,Chinatown,-73.99417114,40.71405792
1327,1327,Hell's Kitchen,-73.99613953,40.76333618
1328,1328,Flatiron District,-73.98635101,40.74143219
1329,1329,Williamsburg,-73.95425415,40.71058273
1330,1330,Murray Hill,-73.9774704,40.74654007
1331,1331,Hell's Kitchen,-73.98633575,40.76011276
1332,1332,Midtown,-73.98638153,40.75061417
1333,1333,Jackson Heights,-73.88961029,40.74690247
1334,1334,Prospect Park,-73.97068024,40.67380142
1335,1335,East Village,-73.98326111,40.73071289
1336,1336,Chinatown,-73.99978638,40.71837234
1337,1337,John F. Kennedy International Airport,-73.79023743,40.6440239
1338,1338,Central Park,-73.95458221,40.78084564
1339,1339,Hell's Kitchen,-73.9907608,40.76176834
1340,1340,Midtown,-73.96826935,40.75558853
1341,1341,East Village,-73.98405457,40.73217392
1342,1342,Civic Center,-73.99899292,40.71350098
1343,1343,Hell's Kitchen,-73.99748993,40.76374817
1344,1344,Midtown,-73.98177338,40.74723816
1345,1345,Gramercy,-73.97858429,40.73671341
1346,1346,East Village,-73.98728943,40.72453308
1347,1347,Chelsea,-73.99160004,40.75018692
1348,1348,Lower East Side,-73.98961639,40.7178154
1349,1349,West Village,-74.00419617,40.7422905
1350,1350,Central Park,-73.9526062,40.77664185
1351,1351,Midtown,-73.97087859999999,40.75839615
1352,1352,West Village,-74.00515747,40.72933578
1353,1353,Hell's Kitchen,-73.99139404,40.7599144
1354,1354,Boerum Hill,-73.98046875,40.68815613
1355,1355,Hell's Kitchen,-73.98930359,40.75749207
1356,1356,West Village,-74.00247955,40.73339844
1357,1357,Upper West Side,-73.95996094,40.77360153
1358,1358,Central Park,-73.95584869,40.77212906
1359,1359,,-73.99990082,40.73323822
1360,1360,Hell's Kitchen,-73.98626709,40.75651169
1361,1361,Hell's Kitchen,-73.98989105,40.75688934
1362,1362,Harlem,-73.95529938,40.82001877
1363,1363,Hell's Kitchen,-73.98970795,40.76055908
1364,1364,East Village,-73.98796082,40.71895981
1365,1365,Hell's Kitchen,-73.99420166,40.76148987
1366,1366,Chelsea,-74.00411224,40.75261688
1367,1367,East Village,-73.98960114,40.72984314
1368,1368,Bedford-Stuyvesant,-73.95257568,40.69128799
1369,1369,East Harlem,-73.94310759999999,40.78983307
1370,1370,East Village,-73.98894501,40.72173691
1371,1371,Chelsea,-74.00186157,40.7507782
1372,1372,Flatiron District,-73.98442078,40.74338913
1373,1373,Central Park,-73.95696259,40.77487946
1374,1374,Midtown,-73.96813965,40.75543594
1375,1375,Midtown,-73.9874649,40.75030518
1376,1376,Midtown,-73.98760223,40.74964523
1377,1377,Hell's Kitchen,-73.98835754,40.75931549
1378,1378,Central Park,-73.95388794,40.77860641
1379,1379,John F. Kennedy International Airport,-73.78224945,40.64458084
1380,1380,SoHo,-73.99897766,40.72275162
1381,1381,Flatiron District,-73.98406982,40.74438858
1382,1382,Gramercy,-73.98902893,40.73659134
1383,1383,Harlem,-73.95303345,40.82255936
1384,1384,Midtown,-73.97977448,40.76548004
1385,1385,Upper East Side,-73.94939423,40.78493881
1386,1386,Hell's Kitchen,-73.99051666,40.76153183
1387,1387,Midtown,-73.96780396,40.75698471
1388,1388,Theater District,-73.98486328,40.75704575
1389,1389,Harlem,-73.95140076,40.80457306
1390,1390,Hell's Kitchen,-73.98627472,40.75679016
1391,1391,Chelsea,-74.00760651,40.74355316
1392,1392,Chelsea,-73.99486542,40.74924088
1393,1393,Chelsea,-73.99005890000001,40.74653244
1394,1394,Murray Hill,-73.97579193,40.75169373
1395,1395,Chelsea,-73.99888611,40.74956512
1396,1396,Gowanus,-73.98025513,40.67670059
1397,1397,Midtown,-73.98056793,40.74171829
1398,1398,Chelsea,-73.99089813,40.75112915
1399,1399,Gramercy,-73.98711395,40.73911285
1400,1400,Lower East Side,-73.99063873,40.71841431
1401,1401,NoHo,-73.9916687,40.72625351
1402,1402,East Village,-73.98650359999999,40.730274200000004
1403,1403,Midtown,-73.96681976,40.76179123
1404,1404,Upper West Side,-73.97952271,40.77638245
1405,1405,Hell's Kitchen,-73.99761963,40.75651932
1406,1406,Upper West Side,-73.96124268,40.78054047
1407,1407,Hell's Kitchen,-73.98395538,40.76515579
1408,1408,Chelsea,-74.00241852,40.75110245
1409,1409,East Village,-73.97955322,40.72731018
1410,1410,Chelsea,-73.99894714,40.75492096
1411,1411,Hell's Kitchen,-73.98910522,40.76019287
1412,1412,Hell's Kitchen,-73.99224091,40.76322174
1413,1413,Midtown,-73.97714233,40.74298859
1414,1414,Civic Center,-73.9982605,40.71374512
1415,1415,John F. Kennedy International Airport,-73.78199005,40.64472198
1416,1416,Midtown,-73.97709656,40.74303055
1417,1417,Hell's Kitchen,-73.98758698,40.76536942
1418,1418,Financial District,-74.00933075,40.70671082
1419,1419,SoHo,-73.99959564,40.72821045
1420,1420,Upper West Side,-73.96331024,40.79862976
1421,1421,East Village,-73.98854828,40.72137070000001
1422,1422,East Village,-73.98578644,40.73117828
1423,1423,SoHo,-73.9993515,40.7282486
1424,1424,Financial District,-74.00783539,40.70552063
1425,1425,Financial District,-74.00968933,40.70473099
1426,1426,West Village,-74.00283813,40.73389053
1427,1427,East Village,-73.98928833,40.72629166
1428,1428,Midtown,-73.98473358,40.74854279
1429,1429,Hell's Kitchen,-73.99422455,40.75646210000001
1430,1430,Flatiron District,-73.98351288,40.74417877
1431,1431,East Village,-73.98840332,40.72299957
1432,1432,Upper West Side,-73.98217009999999,40.77703857
1433,1433,East Village,-73.98219299,40.73178864
1434,1434,Hell's Kitchen,-73.98683929,40.75645828
1435,1435,Upper West Side,-73.97689819,40.7884407
1436,1436,Gowanus,-73.99768829,40.67491913
1437,1437,Chelsea,-73.99235535,40.75155258
1438,1438,East Village,-73.97849274,40.72452164
1439,1439,Hell's Kitchen,-73.99017334,40.75912857
1440,1440,Central Park,-73.95023346,40.77153015
1441,1441,Tribeca,-74.00713348,40.71891785
1442,1442,Lower East Side,-73.99176025,40.72235489
1443,1443,Astoria,-73.91782379,40.77122116
1444,1444,Chelsea,-73.98996735,40.74992371
1445,1445,Chelsea,-73.9942627,40.74591827
1446,1446,Hell's Kitchen,-73.98616791,40.756591799999995
1447,1447,John F. Kennedy International Airport,-73.78952026,40.64375687
1448,1448,Chelsea,-74.0012207,40.74660873
1449,1449,Central Park,-73.97875977,40.77252197
1450,1450,Hell's Kitchen,-73.98797607,40.76494598
1451,1451,Upper West Side,-73.97603607,40.79140472
1452,1452,Upper West Side,-73.96801758,40.80120468
1453,1453,Nolita,-73.99477386,40.72309494
1454,1454,Chelsea,-73.9962616,40.74435043
1455,1455,Midtown,-73.98819733,40.7491188
1456,1456,Midtown,-73.98072052,40.7598114
1457,1457,Astoria,-73.91398621,40.76351166
1458,1458,Midtown,-73.98422241,40.74608994
1459,1459,John F. Kennedy International Airport,-73.78970337,40.64367294
1460,1460,Upper West Side,-73.97732544,40.77950287
1461,1461,Midtown,-73.98439026,40.74896622
1462,1462,Hell's Kitchen,-73.98691559,40.76619339
1463,1463,SoHo,-74.00121307,40.72795486
1464,1464,East Village,-73.9881134,40.72808456
1465,1465,,-73.99948883,40.73265839
1466,1466,Midtown,-73.99295044,40.75278854
1467,1467,Hell's Kitchen,-73.99030304,40.75743103
1468,1468,Midtown,-73.97325134,40.76401901
1469,1469,Chelsea,-73.99433136,40.74934769
1470,1470,Chelsea,-73.99356842,40.75215149
1471,1471,Chinatown,-73.99772644,40.71672821
1472,1472,East Village,-73.98869324,40.73131943
1473,1473,Crown Heights,-73.95783997,40.67113876
1474,1474,Upper West Side,-73.96880341,40.79856873
1475,1475,NoHo,-73.99212646,40.72527695
1476,1476,Theater District,-73.98241425,40.76005554
1477,1477,LaGuardia Airport,-73.86392975,40.76971054
1478,1478,Hell's Kitchen,-73.98711395,40.75702286
1479,1479,Hell's Kitchen,-73.99462128,40.76046371
1480,1480,Financial District,-74.01100159,40.70319366
1481,1481,Midtown,-73.96816254,40.76243591
1482,1482,Chelsea,-73.99107361,40.75023651
1483,1483,Hell's Kitchen,-73.98356628,40.76719284
1484,1484,Hell's Kitchen,-73.99005890000001,40.76064682
1485,1485,Midtown,-73.98254395,40.74275589
1486,1486,Hell's Kitchen,-73.99472809,40.76068878
1487,1487,Midtown,-73.96591949,40.76525879
1488,1488,Morningside Heights,-73.96675873,40.80425644
1489,1489,,0.0,0.0
1490,1490,Central Park,-73.95594025,40.77217865
1491,1491,Upper West Side,-73.96904755,40.79824066
1492,1492,SoHo,-74.00392151,40.7258873
1493,1493,Midtown,-73.9799881,40.76155853
1494,1494,Central Park,-73.95539093,40.7735405
1495,1495,Murray Hill,-73.97615051,40.75148773
1496,1496,Lower East Side,-73.9901123,40.71401215
1497,1497,Nolita,-73.99739075,40.72138977
1498,1498,Long Island City,-73.93118286,40.76493073
1499,1499,East Village,-73.98091888,40.72953033
1500,1500,East Village,-73.98722076,40.72932053
1501,1501,Hell's Kitchen,-73.99094391,40.76078796
1502,1502,West Village,-73.99725342,40.74170303
1503,1503,Midtown,-73.97962189,40.75240326
1504,1504,Financial District,-74.00173187,40.70950317
1505,1505,Chelsea,-73.99597168,40.75400543
1506,1506,Chelsea,-73.99102783,40.75047302
1507,1507,East Village,-73.98799133,40.73209381
1508,1508,East Village,-73.98777771,40.72108841
1509,1509,West Village,-74.00067139,40.741954799999995
1510,1510,Midtown,-73.98462677,40.75265884
1511,1511,West Village,-74.00366211,40.73242569
1512,1512,West Village,-74.00249481,40.73345566
1513,1513,Midtown,-73.98886108,40.74512863
1514,1514,East Village,-73.98764038,40.72145844
1515,1515,Nolita,-73.9932785,40.72454834
1516,1516,East Village,-73.98362732,40.72591019
1517,1517,,-74.00049591,40.73529053
1518,1518,Murray Hill,-73.97933197,40.74703979
1519,1519,Williamsburg,-73.93090057,40.70640182
1520,1520,John F. Kennedy International Airport,-73.79035187,40.64358902
1521,1521,Upper West Side,-73.98200226,40.76962279999999
1522,1522,Midtown,-73.97755432,40.74550247
1523,1523,East Village,-73.98271942,40.731105799999995
1524,1524,Midtown,-73.97154999,40.76279831
1525,1525,Chelsea,-73.9931488,40.74707031
1526,1526,Chinatown,-74.00074005,40.71843719
1527,1527,Chelsea,-74.00147247,40.74666977
1528,1528,John F. Kennedy International Airport,-73.78198242,40.64466476
1529,1529,Theater District,-73.98418427,40.76003265
1530,1530,East Village,-73.98448181,40.73128128
1531,1531,East Village,-73.98719788,40.72180557
1532,1532,Upper East Side,-73.94732666,40.77585983
1533,1533,Lower East Side,-73.98735046,40.71843719
1534,1534,Theater District,-73.98737335,40.75532913
1535,1535,Midtown,-73.98894501,40.74478531
1536,1536,Midtown,-73.98104095,40.7593689
1537,1537,Upper West Side,-73.96764374,40.80233383
1538,1538,Theater District,-73.98484802,40.75893021
1539,1539,Hell's Kitchen,-73.9887085,40.75704956
1540,1540,East Village,-73.99127197,40.73477554
1541,1541,Midtown,-73.98358917,40.74979401
1542,1542,Little Italy,-73.99768066,40.71858978
1543,1543,East Village,-73.98980713,40.72566605
1544,1544,West Village,-74.00427246,40.74193954
1545,1545,Park Slope,-73.97320557,40.67437363
1546,1546,Chelsea,-73.99284363,40.74277115
1547,1547,East Village,-73.98931122,40.72100067
1548,1548,Hell's Kitchen,-73.98740387,40.76215363
1549,1549,Midtown,-73.97758484,40.74218369
1550,1550,,-73.99963379,40.73345947
1551,1551,Roosevelt Island,-73.96013641,40.761913299999996
1552,1552,Greenwich Village,-74.00092316,40.72913361
1553,1553,Hell's Kitchen,-73.98580933,40.75892258
1554,1554,Flatiron District,-73.98348999,40.74416733
1555,1555,Greenwich Village,-73.99268341,40.73402023
1556,1556,Midtown,-73.96807861,40.75574875
1557,1557,Midtown,-73.98095703,40.75101852
1558,1558,Hell's Kitchen,-73.98708344,40.76082611
1559,1559,Hell's Kitchen,-73.98749542,40.75634766
1560,1560,East Village,-73.98336792,40.72290802
1561,1561,Chelsea,-73.99214172,40.74502945
1562,1562,Hell's Kitchen,-73.9868927,40.76427841
1563,1563,Hell's Kitchen,-73.99008942,40.75621796
1564,1564,East Village,-73.98907471,40.72674942
1565,1565,Hell's Kitchen,-73.99421692,40.75904846
1566,1566,Hell's Kitchen,-73.98703766,40.76622009
1567,1567,Murray Hill,-73.97753143,40.74932098
1568,1568,Chinatown,-74.00084686,40.71858597
1569,1569,Midtown,-73.98090363,40.74470139
1570,1570,Midtown,-73.98224640000001,40.7674408
1571,1571,Hell's Kitchen,-73.99075317,40.76102448
1572,1572,Hell's Kitchen,-73.99575806,40.75938797
1573,1573,Midtown,-73.98812866,40.74588013
1574,1574,Midtown,-73.96815491,40.76311874
1575,1575,Central Park,-73.97850037,40.77231598
1576,1576,Hell's Kitchen,-73.99582672,40.76464844
1577,1577,West Village,-74.00938416,40.73818588
1578,1578,Nolita,-73.99504089,40.72480011
1579,1579,Chelsea,-74.00732422,40.74347305
1580,1580,Nolita,-73.99331665,40.72020721
1581,1581,,0.0,0.0
1582,1582,Little Italy,-73.99716949,40.71931458
1583,1583,Chelsea,-73.98921967,40.74948502
1584,1584,East Village,-73.98905945,40.73054504
1585,1585,East Village,-73.98195648,40.72822189
1586,1586,West Village,-74.00183105,40.7406044
1587,1587,Hell's Kitchen,-73.98735809,40.76580811
1588,1588,Hell's Kitchen,-73.99568939,40.75918579
1589,1589,West Village,-74.00783539,40.74043274
1590,1590,Hell's Kitchen,-73.98531342,40.75802612
1591,1591,Chelsea,-73.99432373,40.75246811
1592,1592,West Village,-74.00267792,40.73345566
1593,1593,Midtown,-73.97718811,40.742939
1594,1594,Chelsea,-73.99246216,40.74876022
1595,1595,West Village,-74.01014709,40.73258209
1596,1596,Midtown,-73.98583984,40.74726868
1597,1597,Greenwich Village,-73.99461365,40.72584152
1598,1598,Midtown,-73.98183441,40.75838852
1599,1599,Upper East Side,-73.94952393,40.78755951
1600,1600,Midtown,-73.97820282,40.76494598
1601,1601,Astoria,-73.90737152,40.77381134
1602,1602,West Village,-74.00272369,40.73347092
1603,1603,Midtown,-73.98503113,40.74800491
1604,1604,Chelsea,-73.99159241,40.74959946
1605,1605,Midtown,-73.97702026,40.76388168
1606,1606,Murray Hill,-73.97583008,40.75139999
1607,1607,Central Park,-73.95053864,40.77905655
1608,1608,Central Park,-73.95102692,40.79133987
1609,1609,Financial District,-74.00411224,40.70730591
1610,1610,Midtown,-73.9717865,40.757267
1611,1611,NoHo,-73.99170685,40.72721481
1612,1612,Chelsea,-73.99410248,40.74034119
1613,1613,Chelsea,-73.99304962,40.74271393
1614,1614,Tribeca,-74.00475311,40.72256470000001
1615,1615,Chelsea,-73.99395752,40.7514267
1616,1616,Greenwich Village,-73.99530792,40.72729111
1617,1617,Upper West Side,-73.97413635,40.78390503
1618,1618,Woodside,-73.90026093,40.74596024
1619,1619,West Village,-74.0026474,40.73339844
1620,1620,Upper West Side,-73.95996857,40.77362061
1621,1621,Midtown,-73.98795319,40.74581528
1622,1622,Hell's Kitchen,-73.98664856,40.75783920000001
1623,1623,Upper West Side,-73.95980835,40.77383423
1624,1624,Midtown,-73.98101044,40.753868100000005
1625,1625,Chelsea,-73.99004364,40.74671173
1626,1626,West Village,-74.00673676,40.73563766
1627,1627,East Village,-73.98072052,40.72977829
1628,1628,Chelsea,-73.99973297,40.74869156
1629,1629,,0.0,0.0
1630,1630,Greenwich Village,-74.00092316,40.73070908
1631,1631,Chelsea,-73.99243927,40.74866486
1632,1632,Upper West Side,-73.95993042,40.77361298
1633,1633,Hell's Kitchen,-73.9958725,40.76418686
1634,1634,Kensington,-73.97059631,40.64536285
1635,1635,East Village,-73.98809814,40.72137070000001
1636,1636,East Village,-73.98715973,40.72047043
1637,1637,West Village,-74.00800323,40.74053192
1638,1638,Midtown,-73.97985077,40.74321747
1639,1639,Murray Hill,-73.97528839,40.75100708
1640,1640,Carroll Gardens,-73.99359894,40.68209839
1641,1641,Upper East Side,-73.94891357,40.78168106
1642,1642,Hell's Kitchen,-73.99458313,40.75908661
1643,1643,West Village,-74.00605774,40.73521805
1644,1644,East Village,-73.98831940000001,40.73471069
1645,1645,Harlem,-73.9384613,40.81882858
1646,1646,Upper West Side,-73.95987701,40.77350998
1647,1647,Midtown,-73.97830963,40.76101685
1648,1648,Murray Hill,-73.97763062,40.74651718
1649,1649,Central Park,-73.9573822,40.78290558
1650,1650,Gowanus,-73.98158264,40.67079926
1651,1651,,0.0,0.0
1652,1652,Hell's Kitchen,-73.98717499,40.7560997
1653,1653,Midtown,-73.97370148,40.74367142
1654,1654,NoHo,-73.99536896,40.7250824
1655,1655,Chinatown,-73.99546051,40.71713638
1656,1656,Midtown,-73.98187256,40.76172256
1657,1657,Central Park,-73.95657349,40.77103424
1658,1658,Central Park,-73.95834351,40.78144836
1659,1659,Hell's Kitchen,-73.98377991,40.76541901
1660,1660,Hell's Kitchen,-73.9835434,40.76567078
1661,1661,Midtown,-73.98477173,40.74858093
1662,1662,Midtown,-73.98851013,40.74784851
1663,1663,Tribeca,-74.0080719,40.71693039
1664,1664,,0.0,0.0
1665,1665,Hell's Kitchen,-73.98813629,40.7630806
1666,1666,Midtown,-73.98226166,40.76255035
1667,1667,Murray Hill,-73.97696686,40.75226974
1668,1668,Midtown,-73.97698212,40.74322128
1669,1669,Chelsea,-74.00650787,40.74381638
1670,1670,Central Park,-73.95344543,40.7713356
1671,1671,Williamsburg,-73.96552277,40.71352005
1672,1672,Murray Hill,-73.97373199,40.7477951
1673,1673,Chelsea,-73.99040222,40.74052048
1674,1674,Chelsea,-73.99213409,40.74876022
1675,1675,Chelsea,-74.00372314,40.74811935
1676,1676,East Village,-73.98722839,40.73075104
1677,1677,West Village,-74.00502014,40.74075317
1678,1678,Upper East Side,-73.94889832,40.78173447
1679,1679,Chelsea,-73.99221802,40.74892426
1680,1680,Flatiron District,-73.98561859,40.74147034
1681,1681,Hell's Kitchen,-73.99017334,40.76182938
1682,1682,Murray Hill,-73.97536469,40.75255203
1683,1683,,0.0,0.0
1684,1684,Upper West Side,-73.98240662,40.777538299999996
1685,1685,Midtown,-73.9861145,40.74636078
1686,1686,Midtown,-73.99302673,40.75284195
1687,1687,Crown Heights,-73.95854187,40.67562103
1688,1688,Midtown,-73.97783661,40.75805664
1689,1689,Chelsea,-73.99463654,40.75045776
1690,1690,Battery Park City,-74.01512909,40.7143898
1691,1691,Central Park,-73.95575714,40.77611160000001
1692,1692,Williamsburg,-73.95888519,40.71670532
1693,1693,West Village,-74.00389862,40.72973633
1694,1694,NoHo,-73.99194336,40.72621155
1695,1695,Financial District,-74.00411987,40.70741272
1696,1696,Morris Heights,-73.9209137,40.84674072
1697,1697,Chelsea,-73.99394989,40.74640656
1698,1698,East Village,-73.9895401,40.71912384
1699,1699,Chelsea,-74.00293732,40.7439537
1700,1700,Bedford-Stuyvesant,-73.95529938,40.69089508
1701,1701,Upper West Side,-73.98755646,40.77605057
1702,1702,John F. Kennedy International Airport,-73.77677155,40.64538956
1703,1703,Hell's Kitchen,-73.99224091,40.75645828
1704,1704,Hell's Kitchen,-73.99778748,40.76396179
1705,1705,East Village,-73.98842621,40.73141861
1706,1706,Midtown,-73.98249054,40.7639389
1707,1707,Chelsea,-74.00045013,40.74264145
1708,1708,Midtown,-73.97872925,40.74498367
1709,1709,Midtown,-73.96696472,40.75769043
1710,1710,Greenwich Village,-73.99980927,40.72851181
1711,1711,,0.0,0.0
1712,1712,East Village,-73.98961639,40.72970963
1713,1713,East Village,-73.9837265,40.726848600000004
1714,1714,East Village,-73.98156738,40.73279953
1715,1715,Murray Hill,-73.97818756,40.7521019
1716,1716,Upper West Side,-73.97679138,40.78823853
1717,1717,Midtown,-73.98230743,40.76195908
1718,1718,Hell's Kitchen,-73.98635864,40.75678635
1719,1719,Boerum Hill,-73.98049164,40.68822861
1720,1720,,-74.00036621,40.73522568
1721,1721,Midtown,-73.96903992,40.75777054
1722,1722,East Village,-73.98583984,40.72687149
1723,1723,Midtown,-73.98529053,40.74966049
1724,1724,Harlem,-73.95810699,40.81567001
1725,1725,Chelsea,-73.99391937,40.75146103
1726,1726,Roosevelt Island,-73.95259857,40.76826477
1727,1727,Downtown Brooklyn,-73.98886108,40.69200897
1728,1728,Hell's Kitchen,-73.98535919,40.75702667
1729,1729,East Village,-73.9886322,40.72144318
1730,1730,Nolita,-73.99761963,40.72101974
1731,1731,Elmhurst,-73.87899017,40.74036026
1732,1732,John F. Kennedy International Airport,-73.7767334,40.64524841
1733,1733,Flatiron District,-73.98771667,40.74405289
1734,1734,Midtown,-73.97760009999999,40.74222183
1735,1735,Chelsea,-74.00169373,40.74581146
1736,1736,West Village,-74.00196075,40.73958969
1737,1737,Long Island City,-73.94225311,40.75408554
1738,1738,East Village,-73.98777771,40.72138977
1739,1739,Midtown,-73.98427582,40.75004578
1740,1740,Hell's Kitchen,-73.98573303,40.76379013
1741,1741,West Village,-73.99720001,40.74198914
1742,1742,Midtown,-73.97711182,40.7429924
1743,1743,East Village,-73.98808289,40.72134399
1744,1744,Greenwich Village,-74.00040436,40.73020554
1745,1745,Hell's Kitchen,-73.99095917,40.75574112
1746,1746,West Village,-74.00356293,40.74184036
